Title,ArtistName,Rank,Weeks,isNew
moonlight,xxxtentacion,94,8,0
lust,lil skies,95,2,0
gucci flip flops,bhad bhabie featuring lil yachty,96,3,0
outside today,youngboy never broke again,97,19,0
downtown's dead,sam hunt,98,1,1
don't go breaking my heart,backstreet boys,99,1,1
el farsante,ozuna & romeo santos,100,17,0
e.t.,katy perry featuring kanye west,1,11,0
rolling in the deep,adele,2,16,0
just can't get enough,the black eyed peas,3,10,0
s&m,rihanna featuring britney spears,4,15,0
down on me,jeremih featuring 50 cent,5,24,0
the lazy song,bruno mars,6,9,0
on the floor,jennifer lopez featuring pitbull,7,9,0
look at me now,chris brown featuring lil wayne & busta rhymes,8,12,0
blow,ke$ha,9,14,0
f**k you! (forget you),cee lo green,10,35,0
till the world ends,britney spears featuring nicki minaj & ke$ha,11,8,0
judas,lady gaga,12,2,0
written in the stars,tinie tempah featuring eric turner,13,10,0
the show goes on,lupe fiasco,14,17,0
born this way,lady gaga,15,11,0
i need a doctor,dr. dre featuring eminem & skylar grey,16,12,0
roll up,wiz khalifa,17,11,0
f**kin' perfect,pink,18,17,0
give me everything,pitbull featuring ne-yo  afrojack & nayer,19,4,0
all of the lights,kanye west,20,17,0
moment 4 life,nicki minaj featuring drake,21,19,0
country girl (shake it for me),luke bryan,22,1,1
price tag,jessie j featuring b.o.b,23,12,0
firework,katy perry,24,27,0
who says,selena gomez & the scene,25,6,0
coming home,diddy - dirty money featuring skylar grey,26,22,0
grenade,bruno mars,27,30,0
backseat,new boyz featuring the cataracs & dev,28,10,0
what the hell,avril lavigne,29,15,0
for the first time,the script,30,17,0
bow chicka wow wow,mike posner featuring lil wayne,31,9,0
more,usher,32,20,0
run the world (girls),beyonce,33,1,1
6 foot 7 foot,lil wayne featuring cory gunz,34,19,0
hey baby (drop it to the floor),pitbull featuring t-pain,35,30,0
tonight (i'm lovin' you),enrique iglesias featuring ludacris & dj frank e,36,22,0
a little bit stronger,sara evans,37,17,0
jar of hearts,christina perri,38,30,0
just the way you are,bruno mars,39,40,0
don't you wanna stay,jason aldean with kelly clarkson,40,25,0
colder weather,zac brown band,41,14,0
pretty girl rock,keri hilson,42,22,0
honey bee,blake shelton,43,3,0
old alabama,brad paisley featuring alabama,44,3,0
raise your glass,pink,45,29,0
i won't let go,rascal flatts,46,13,0
are you gonna kiss me or not,thompson square,47,19,0
dynamite,taio cruz,48,47,0
heart like mine,miranda lambert,49,11,0
mean,taylor swift,50,6,0
determinate,bridgit mendler  adam hicks  naomi scott & hayley kiyoko,51,2,0
party rock anthem,lmfao featuring lauren bennett & goonrock,52,5,0
did it on'em,nicki minaj,53,8,0
motivation,kelly rowland featuring lil wayne,54,2,0
you lie,the band perry,55,8,0
what do you want,jerrod niemann,56,18,0
sure thing,miguel,57,7,0
racks,yc featuring future,58,4,0
without you,keith urban,59,7,0
this,darius rucker,60,17,0
best love song,t-pain featuring chris brown,61,5,0
tomorrow,chris young,62,7,0
turning tables,adele,63,1,1
live a little,kenny chesney,64,7,0
dirt road anthem,jason aldean,65,3,0
turning tables,glee cast featuring gwyneth paltrow,66,1,1
bleed red,ronnie dunn,67,11,0
my last,big sean featuring chris brown,68,5,0
the cave,mumford & sons,69,12,0
sing,my chemical romance,70,11,0
john,lil wayne featuring rick ross,71,5,0
boyfriend,big time rush,72,7,0
if heaven wasn't so far away,justin moore,73,5,0
no sleep,wiz khalifa,74,5,0
tonight tonight,hot chelle rae,75,2,0
hold it against me,britney spears,76,15,0
country song,seether,77,6,0
bring it back,travis porter,78,6,0
beggin' on your knees,victorious cast featuring victoria justice,79,4,0
i can't love you back,easton corbin,80,7,0
grove st. party,waka flocka flame featuring kebo gotti,81,6,0
love faces,trey songz,82,13,0
she ain't you,chris brown,83,2,0
you be killin em,fabolous,84,17,0
homeboy,eric church,85,6,0
hello,martin solveig & dragonette,86,3,0
all by myself,glee cast,87,1,1
breakthrough,bridgit mendler  adam hicks  naomi scott & hayley kiyoko,88,1,1
somebody,bridgit mendler,89,1,1
hustle hard,ace hood,90,3,0
rope,foo fighters,91,8,0
good life,onerepublic,92,4,0
far away,marsha ambrosius,93,6,0
never say never,justin bieber featuring jaden smith,94,19,0
family man,craig campbell,95,5,0
angel,akon,96,9,0
i do,colbie caillat,97,4,0
crazy girl,eli young band,98,7,0
papi,jennifer lopez,99,1,1
friday,rebecca black,100,6,0
see you again,wiz khalifa featuring charlie puth,1,12,0
bad blood,taylor swift featuring kendrick lamar,2,5,0
trap queen,fetty wap,3,19,0
shut up and dance,walk the moon,4,29,0
uptown funk!,mark ronson featuring bruno mars,5,29,0
earned it (fifty shades of grey),the weeknd,6,23,0
want to want me,jason derulo,7,12,0
hey mama,david guetta featuring nicki minaj  bebe rexha & afrojack,8,10,0
sugar,maroon 5,9,20,0
nasty freestyle,t-wayne,10,7,0
honey  i'm good.,andy grammer,11,14,0
talking body,tove lo,12,18,0
love me like you do,ellie goulding,13,21,0
post to be,omarion featuring chris brown & jhene aiko,14,21,0
you know you like it,dj snake & alunageorge,15,10,0
cheerleader,omi,16,6,0
where are u now,skrillex & diplo with justin bieber,17,13,0
worth it,fifth harmony featuring kid ink,18,15,0
watch me,silento,19,14,0
the hills,the weeknd,20,1,1
dear future husband,meghan trainor,21,20,0
thinking out loud,ed sheeran,22,34,0
somebody,natalie la rose featuring jeremih,23,19,0
lean on,major lazer & dj snake featuring mo,24,8,0
girl crush,little big town,25,15,0
b**** better have my money,rihanna,26,10,0
style,taylor swift,27,25,0
g.d.f.r.,flo rida featuring sage the gemini & lookas,28,29,0
slow motion,trey songz,29,16,0
this summer's gonna hurt...,maroon 5,30,3,0
flex (ooh ooh ooh),rich homie quan,31,6,0
budapest,george ezra,32,18,0
chains,nick jonas,33,18,0
elastic heart,sia,34,21,0
blank space,taylor swift,35,31,0
fight song,rachel platten,36,7,0
take your time,sam hunt,37,22,0
the night is still young,nicki minaj,38,4,0
shake it off,taylor swift,39,41,0
sangria,blake shelton,40,7,0
kick the dust up,luke bryan,41,2,0
bright,echosmith,42,11,0
blessings,big sean featuring drake,43,17,0
sippin' on fire,florida georgia line,44,12,0
pretty girls,britney spears & iggy azalea,45,4,0
one last time,ariana grande,46,16,0
time of our lives,pitbull & ne-yo,47,25,0
smoke,a thousand horses,48,14,0
all about that bass,meghan trainor,49,47,0
don't it,billy currington,50,13,0
be real,kid ink featuring dej loaf,51,7,0
photograph,ed sheeran,52,3,0
fun,pitbull featuring chris brown,53,3,0
nasty,bandit gang marco featuring dro,54,6,0
commas,future,55,9,0
uma thurman,fall out boy,56,8,0
love me like you mean it,kelsea ballerini,57,9,0
wild child,kenny chesney with grace potter,58,11,0
little toy guns,carrie underwood,59,11,0
truffle butter,nicki minaj featuring drake & lil wayne,60,19,0
flashlight,jessie j,61,2,0
l$d,a$ap rocky,62,1,1
lay me down,sam smith,63,17,0
love you like that,canaan smith,64,10,0
baby be my love song,easton corbin,65,8,0
i need your love,shaggy featuring mohombi  faydee  costi,66,4,0
homegrown,zac brown band,67,20,0
diamond rings and old barstools,tim mcgraw with catherine dunn,68,11,0
one hell of an amen,brantley gilbert,69,5,0
wet dreamz,j. cole,70,8,0
the matrimony,wale featuring usher,71,9,0
heartbeat song,kelly clarkson,72,20,0
like a wrecking ball,eric church,73,10,0
tonight looks good on you,jason aldean,74,6,0
fourfiveseconds,rihanna & kanye west & paul mccartney,75,19,0
crash and burn,thomas rhett,76,3,0
i really like you,carly rae jepsen,77,13,0
classic man,jidenna featuring roman gianarthur,78,4,0
all day,kanye west featuring theophilus london  allan kingdom & paul mccartney,79,13,0
electric body,a$ap rocky featuring schoolboy q,80,1,1
how many times,dj khaled featuring chris brown  lil wayne & big sean,81,3,0
know yourself,drake,82,15,0
crushin' it,brad paisley,83,5,0
el perdon (forgiveness),nicky jam & enrique iglesias,84,10,0
i want you to know,zedd featuring selena gomez,85,14,0
energy,drake,86,16,0
believe,mumford & sons,87,12,0
i bet,ciara,88,14,0
stitches,shawn mendes,89,1,1
loving you easy,zac brown band,90,1,1
young & crazy,frankie ballard,91,1,1
buy me a boat,chris janson,92,1,1
you changed me,jamie foxx featuring chris brown,93,1,1
kiss you in the morning,michael ray,94,1,1
planez,jeremih featuring j. cole,95,1,1
i don't get tired (#idgt),kevin gates featuring august alsina,96,6,0
renegades,x ambassadors,97,7,0
king kunta,kendrick lamar,98,11,0
raise 'em up,keith urban featuring eric church,99,14,0
flicka da wrist,chedda da connect,100,3,0
old town road,lil nas x featuring billy ray cyrus,1,9,0
me!,taylor swift featuring brendon urie,2,2,0
wow.,post malone,3,19,0
sucker,jonas brothers,4,9,0
sunflower (spider-man: into the spider-verse),post malone & swae lee,5,28,0
7 rings,ariana grande,6,15,0
without me,halsey,7,30,0
dancing with a stranger,sam smith & normani,8,16,0
bad guy,billie eilish,9,5,0
talk,khalid,10,12,0
sweet but psycho,ava max,11,20,0
middle child,j. cole,12,15,0
break up with your girlfriend  i'm bored,ariana grande,13,12,0
happier,marshmello & bastille,14,37,0
shallow,lady gaga & bradley cooper,15,31,0
going bad,meek mill featuring drake,16,22,0
eastside,benny blanco  halsey & khalid,17,42,0
high hopes,panic! at the disco,18,39,0
please me,cardi b & bruno mars,19,11,0
better,khalid,20,33,0
girls like you,maroon 5 featuring cardi b,21,49,0
a lot,21 savage,22,19,0
pure water,mustard & migos,23,14,0
sicko mode,travis scott,24,39,0
thotiana,blueface,25,16,0
be alright,dean lewis,26,27,0
suge,dababy,27,5,0
beautiful crazy,luke combs,28,25,0
look back at it,a boogie wit da hoodie,29,21,0
act up,city girls,30,9,0
here with me,marshmello featuring chvrches,31,8,0
envy me,calboy,32,20,0
whiskey glasses,morgan wallen,33,9,0
god's country,blake shelton,34,5,0
con calma,daddy yankee & katy perry featuring snow,35,13,0
close to me,ellie goulding x diplo featuring swae lee,36,24,0
drip too hard,lil baby & gunna,37,33,0
eyes on you,chase rice,38,11,0
when the party's over,billie eilish,39,25,0
boy with luv,bts featuring halsey,40,3,0
earth,lil dicky,41,2,0
sanguine paradise,lil uzi vert,42,3,0
you say,lauren daigle,43,42,0
murder on my mind,ynw melly,44,15,0
bury a friend,billie eilish,45,14,0
good as you,kane brown,46,10,0
clout,offset featuring cardi b,47,4,0
thank u  next,ariana grande,48,26,0
walk me home,p!nk,49,9,0
youngblood,5 seconds of summer,50,48,0
pop out,polo g featuring lil tjay,51,6,0
who do you love,the chainsmokers featuring 5 seconds of summer,52,12,0
