Artist,Track,Year,Month,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Followers,Target
the pineapple thief,snowdrops,2006,01,0.75,0.903,3.0,-3.894,1.0,0.294,0.227,0.0,0.0849,0.888,95.92,12009876,0
capleton,say yeah,2009,06,0.495,0.612,2.0,-6.57,1.0,0.0303,0.41,0.0,0.0974,0.366,148.083,195112,0
buddy jewell,sweet southern comfort,2003,07,0.532,0.41,0.0,-12.39,1.0,0.0598,0.834,0.0,0.173,0.944,106.445,275991,0
the clancy brothers,water is alright in tay,1993,02,0.634,0.29,10.0,-13.643,0.0,0.0273,0.335,6.1e-05,0.0966,0.264,95.66,13812,0
randy travis,wind in the wire ,1993,08,0.573,0.303,0.0,-15.861,1.0,0.0393,0.158,0.93,0.111,0.0318,110.083,220509,0
michael whalen,a new heart,2004,01,0.563,0.592,9.0,-4.571,1.0,0.0276,0.209,5.08e-05,0.132,0.136,104.016,178789,0
snow patrol,chasing cars,2006,01,0.804,0.844,5.0,-6.372,0.0,0.0471,0.00794,0.557,0.0418,0.773,139.974,230367,0
shanadoo,king kong,2017,03,0.352,0.587,0.0,-12.272,1.0,0.101,0.0734,0.711,0.266,0.412,164.662,1519,0
jimi hendrix,voodoo chile blues,1994,04,0.5,0.954,2.0,-3.599,1.0,0.0577,0.000115,0.869,0.209,0.333,119.989,797474,0
panzer ag,when i am you,2006,05,0.727,0.611,0.0,-4.878,1.0,0.399,0.0309,2.75e-06,0.178,0.51,172.238,5435,0
eminem,ricky ticky toc,2004,11,0.348,0.000549,7.0,-27.004,0.0,0.0617,0.995,0.967,0.0797,0.192,67.746,10118,0
klaus badelt,after the fire,2007,06,0.542,0.351,3.0,-11.363,0.0,0.0309,0.814,0.259,0.159,0.412,119.24,12913,0
charlotte gainsbourg,tel que tu es,2006,08,0.276,0.508,3.0,-10.324,1.0,0.0399,0.00748,0.000181,0.118,0.249,83.139,32436,0
enter the haggis,skyswimmer,1999,03,0.679,0.812,5.0,-5.579,1.0,0.0395,0.266,0.0,0.117,0.882,77.114,10442996,0
los chunguitos,por la calle abajo,2009,02,0.755,0.394,3.0,-10.585,0.0,0.0509,0.399,0.00225,0.0929,0.589,85.916,2466,0
rhian benson,say how i feel,2003,10,0.436,0.888,2.0,-5.308,1.0,0.119,0.000477,5e-05,0.284,0.312,104.462,196457,0
sick puppies,master of the universe,2010,01,0.637,0.503,11.0,-11.619,0.0,0.0354,0.00176,0.627,0.0988,0.908,156.119,448521,0
nofx,my heart is yearning,1994,07,0.654,0.713,4.0,-9.784,0.0,0.0515,0.348,0.0,0.507,0.832,122.684,9958,0
gabinete caligari,viaje al averno,2009,06,0.477,0.762,2.0,-5.516,1.0,0.0297,0.108,0.0,0.334,0.505,81.035,148634,0
ffh,great big problem,2005,12,0.63,0.754,9.0,-4.967,1.0,0.0316,0.0669,0.0,0.203,0.783,147.886,11723983,0
andy & lucas,amores cobardes,2008,09,0.491,0.182,10.0,-14.274,0.0,0.0346,0.9,1.24e-06,0.105,0.161,78.025,18616,0
maurane,juste une petite fille,1995,01,0.713,0.951,2.0,-6.248,1.0,0.0825,0.304,1.43e-06,0.68,0.515,100.004,109031,0
boondox,nothing to lose,2015,04,0.281,0.449,3.0,-9.173,1.0,0.0472,0.00129,0.751,0.121,0.105,117.422,484327,0
baroness,grad,2007,09,0.59,0.973,10.0,-3.512,0.0,0.103,0.00058,0.225,0.501,0.371,132.212,320,0
rise against,state of the union,2004,01,0.398,0.284,3.0,-12.852,1.0,0.0337,0.966,8.57e-05,0.116,0.114,109.599,29808,0
britney spears,everytime,2003,11,0.685,0.833,0.0,-6.337,1.0,0.212,0.622,2.83e-06,0.167,0.592,104.237,29875,0
k-os,clap ur handz,2004,01,0.465,0.99,9.0,-7.622,1.0,0.0528,0.779,0.552,0.314,0.0469,78.35,5036564,0
broadcast,one hour empire,2006,08,0.446,0.296,4.0,-10.999,1.0,0.0417,0.604,4.07e-05,0.114,0.0558,105.874,11294,0
blue october,my never,2009,01,0.745,0.79,1.0,-13.214,1.0,0.056,0.396,0.969,0.186,0.253,102.529,57785,0
carl crack,dogon,1998,05,0.467,0.122,2.0,-22.241,1.0,0.0366,0.954,0.902,0.132,0.411,111.256,380500,0
sylvester weaver,guitar rag,1990,08,0.648,0.62,8.0,-9.076,1.0,0.0584,0.233,0.0,0.111,0.772,127.961,131130,0
phil collins,welcome,2018,02,0.283,0.562,2.0,-8.46,0.0,0.0342,0.128,0.000901,0.104,0.452,106.615,82649,0
crazy horse,e se tu lontana sei,2011,03,0.881,0.203,1.0,-14.483,1.0,0.13,0.355,0.0031,0.105,0.837,90.36,354526,0
bob marley,memphis,2009,04,0.443,0.476,5.0,-7.253,0.0,0.0285,0.795,0.000179,0.113,0.142,124.194,96848,0
the fray,vienna,2005,09,0.782,0.56,11.0,-10.162,0.0,0.0908,0.452,0.00151,0.0653,0.962,88.799,1809577,0
tito puente,mambo suavecito,1955,12,0.816,0.648,9.0,-8.709,0.0,0.395,0.423,0.00012,0.135,0.727,95.043,11593,0
frankee,gotta man,2004,04,0.634,0.85,1.0,-5.389,1.0,0.237,0.0263,0.0,0.131,0.701,91.976,14955,0
gym class heroes,new friend request ,2006,07,0.37,0.614,4.0,-11.135,0.0,0.0695,0.0898,0.11,0.591,0.235,119.589,675160,0
avril,the matter with you ,2000,04,0.71,0.799,9.0,-10.57,1.0,0.0369,0.364,0.000277,0.261,0.967,110.183,308199,0
delbert mcclinton,lose your money,2011,07,0.612,0.48,5.0,-13.823,0.0,0.058,0.783,0.948,0.0725,0.506,157.899,3366,0
leo gandelman,bari bossa,2005,05,0.85,0.797,10.0,-7.429,0.0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,1,0
del tha funkee homosapien,mistadobalina,2004,02,0.708,0.553,5.0,-6.319,0.0,0.0262,0.0335,0.0,0.101,0.589,94.977,185485,0
rihanna,good girl gone bad,2008,06,0.219,0.452,7.0,-7.001,0.0,0.0306,0.779,0.96,0.178,0.428,178.261,17379033,0
francis lai,la valse du mariage,1970,01,0.171,0.925,7.0,-6.373,1.0,0.108,1.64e-05,0.0814,0.125,0.293,155.843,170749,0
unearth,fuel the fire,2001,01,0.391,0.377,10.0,-9.788,1.0,0.0294,0.154,2.18e-05,0.312,0.209,106.944,52534,0
gold city,it came upon the midnight clear,2000,01,0.322,0.868,3.0,-8.335,1.0,0.0557,3.55e-05,0.899,0.209,0.183,101.545,157259,0
foo fighters,x-static,1995,07,0.391,0.831,2.0,-3.892,1.0,0.0613,0.000153,0.00192,0.141,0.683,139.946,6851446,0
u2,vertigo,2004,01,0.595,0.7,8.0,-9.061,1.0,0.0511,0.03,0.000189,0.0623,0.571,95.239,9513,0
curtis mayfield,this year ,1979,01,0.181,0.94,10.0,-7.737,0.0,0.101,0.000459,0.24,0.315,0.17,180.034,128239,0
baroness,the sweetest curse,2009,10,0.518,0.933,8.0,-4.539,1.0,0.042,0.000136,0.0229,0.127,0.578,104.949,5345,0
ill nino,what you deserve ,2005,09,0.546,0.814,7.0,-5.146,1.0,0.0314,0.023,0.0,0.0972,0.146,104.98,630,0
green day,wake me up when september ends ,2004,09,0.44,0.95,1.0,-3.639,1.0,0.0533,9.27e-06,0.0077,0.112,0.323,108.023,453,0
alice in chains,lesson learned,2009,01,0.33,0.755,8.0,-14.048,0.0,0.0585,0.0794,0.81,0.366,0.342,142.997,0,0
kitaro,village attack/ the arrest,1993,01,0.544,0.381,11.0,-6.111,1.0,0.0341,0.519,1.46e-06,0.116,0.233,120.025,38906,0
rise against,everchanging,2013,01,0.738,0.881,10.0,-6.501,1.0,0.161,0.159,0.0,0.352,0.673,100.629,19306,0
helen love,so hot,1994,10,0.382,0.688,9.0,-12.569,1.0,0.0419,0.268,0.0928,0.184,0.207,121.352,683010,0
kings of leon,knocked up,2007,04,0.408,0.861,5.0,-6.523,1.0,0.0397,0.142,0.0,0.303,0.609,139.074,56715,0
sister hazel,walls and cannonballs ,2009,08,0.231,0.108,0.0,-22.97,0.0,0.0379,0.677,0.821,0.111,0.0362,85.517,6505,0
john frizzell,no unexpected guests,2002,01,0.913,0.591,1.0,-6.805,1.0,0.0659,0.0162,0.000781,0.0943,0.647,112.018,474,0
brooke valentine,taste of dis ,2005,01,0.301,0.799,2.0,-5.147,0.0,0.104,0.269,0.00101,0.194,0.213,146.664,1747,0
scott weiland,the date ,1998,03,0.833,0.629,9.0,-5.38,1.0,0.309,0.0565,0.00171,0.226,0.895,174.002,128239,0
yung joc,byob ,2007,07,0.389,0.962,9.0,-6.446,0.0,0.151,0.261,0.0311,0.737,0.251,125.89,17829,0
hot chip,ass attack ,2004,10,0.717,0.184,7.0,-14.876,1.0,0.0338,0.57,0.0005,0.0753,0.192,61.14,119,0
shelby lynne,old times sake,2005,01,0.428,0.501,7.0,-6.364,1.0,0.0372,0.597,0.000231,0.0993,0.146,76.953,21260,0
franz ferdinand,eleanor put your boots on,2005,10,0.599,0.199,1.0,-15.699,0.0,0.127,0.965,0.924,0.0643,0.667,146.451,78337,0
kathy mattea,sally in the garden,2008,04,0.295,0.606,11.0,-10.926,0.0,0.0635,0.15,0.868,0.0837,0.06,155.182,1398533,0
alan silvestri,the joes mobilize,2009,01,0.557,0.708,2.0,-6.821,1.0,0.0274,0.0632,0.107,0.0895,0.258,90.023,172868,0
zeromancer,ammonite,2009,02,0.556,0.32,0.0,-9.125,1.0,0.0851,0.695,5.02e-06,0.451,0.161,137.709,167465,0
regina belle,if i ruled the world,2004,01,0.487,0.813,5.0,-6.463,0.0,0.084,0.0444,0.000925,0.118,0.82,184.347,0,0
elvin bishop,party til the cows come home,2013,12,0.608,0.854,6.0,-6.473,1.0,0.0349,0.0973,0.000108,0.318,0.809,114.927,2747,0
siouxsie,into a swan,2007,01,0.508,0.984,7.0,-5.762,1.0,0.151,1.55e-05,0.527,0.0788,0.249,125.159,6638588,0
abysmal dawn,compulsory resurrection,2008,05,0.661,0.973,0.0,-2.994,0.0,0.037,0.11,1.74e-05,0.617,0.75,108.037,1421950,0
backstreet boys,larger than life,1999,05,0.322,0.982,0.0,-3.778,1.0,0.141,4.26e-05,0.000187,0.483,0.178,204.073,20869,0
daath,from the blind ,2007,03,0.319,0.936,2.0,-2.522,1.0,0.0489,0.00178,0.0,0.0852,0.587,182.993,4840981,0
all time low,shameless,2007,09,0.779,0.648,2.0,-6.638,0.0,0.0313,0.163,0.000251,0.21,0.904,116.962,55669,0
debbie davies,little sister,2005,06,0.592,0.726,7.0,-7.55,0.0,0.0607,0.15,0.0,0.0467,0.633,92.629,0,0
regina belle,quiet time,1997,10,0.449,0.384,0.0,-11.026,0.0,0.0285,0.0877,2.74e-06,0.0968,0.209,81.725,103815,0
mary black,turning away,2019,10,0.6,0.655,4.0,-8.454,1.0,0.0273,0.357,0.0,0.107,0.825,155.861,189388,0
aaron watson,rollercoaster ride,2008,04,0.397,0.978,7.0,-2.256,0.0,0.133,0.000718,1.47e-06,0.212,0.552,93.538,38262,0
bullet for my valentine,suffocating under words of sorrow ,2007,06,0.529,0.867,10.0,-7.202,0.0,0.061,0.534,0.0,0.164,0.756,102.094,37315,0
charanga forever,tumba tumba,2002,01,0.585,0.897,9.0,-5.698,0.0,0.0355,0.000872,0.832,0.115,0.354,126.842,36178,0
vhs or beta,the melting moon ,2004,01,0.767,0.72,10.0,-7.379,0.0,0.0629,0.281,0.0,0.13,0.926,106.893,249,0
fruko y sus tesos,a la memoria del muerto,2015,07,0.287,0.973,7.0,-3.927,1.0,0.1,0.00243,7.02e-05,0.33,0.382,172.835,5547,0
hatebreed,as diehard as they come ,2006,07,0.536,0.603,9.0,-9.855,1.0,0.238,0.0151,0.0562,0.161,0.326,150.066,75753,0
shriekback,reason with the beast,2007,11,0.651,0.919,3.0,-2.712,0.0,0.105,0.00176,0.715,0.375,0.601,171.993,63368,0
jackie edwards,so jah seh,2019,08,0.432,0.984,9.0,-8.041,1.0,0.894,0.817,2.16e-05,0.867,0.0325,112.036,778782,0
george lopez,only for the young,2009,12,0.0,0.313,6.0,-16.433,1.0,0.0,0.94,8.58e-06,0.0876,0.0,0.0,0,0
the pharcyde,italian for goodbye ,2004,07,0.87,0.822,6.0,-4.415,1.0,0.0622,0.108,0.0,0.111,0.839,114.009,5224,0
gwen stefani,harajuku girls,2005,01,0.625,0.18,4.0,-16.52,1.0,0.0811,0.986,0.909,0.0851,0.288,136.232,4443,0
marc shaiman,city slickers,2007,01,0.664,0.76,9.0,-6.121,1.0,0.0311,0.473,0.0,0.0682,0.443,105.003,1350,0
sophie b. hawkins,the ballad of sleeping beauty,1994,07,0.531,0.373,7.0,-15.47,1.0,0.034,0.786,0.853,0.191,0.391,106.113,1446,0
danilo perez,native soul,2003,01,0.692,0.759,1.0,-6.551,1.0,0.272,0.0236,0.0,0.165,0.617,92.984,57643,0
natural elements,mayday,2002,01,0.579,0.259,0.0,-12.191,1.0,0.0291,0.969,0.919,0.134,0.0667,94.044,5849,0
lisa lynne,lake of dreams,1990,01,0.212,0.879,1.0,-4.839,0.0,0.0849,0.0108,0.0,0.0904,0.215,196.727,20499,0
story of the year,swallow the knife ,2003,09,0.25,0.333,7.0,-8.347,1.0,0.0285,0.786,0.0,0.0926,0.3,81.089,11812,0
neil sedaka,because of you,2005,01,0.662,0.47,9.0,-5.817,0.0,0.0357,0.841,0.857,0.0975,0.632,132.015,432495,0
the radio dept.,closing scene,2008,01,0.513,0.962,10.0,-5.93,0.0,0.0752,0.00031,0.686,0.245,0.488,142.211,1739,0
placebo,slave to the wage,2000,10,0.557,0.0271,4.0,-14.84,1.0,0.0394,0.932,0.0,0.248,0.229,99.648,148843,0
shakira,pienso en ti,1995,10,0.563,0.738,5.0,-6.986,1.0,0.0265,0.316,0.111,0.35,0.528,103.965,349245,0
stars like fleas,you are my memoir,2008,06,0.419,0.466,7.0,-13.067,1.0,0.0365,0.637,0.0,0.302,0.521,74.887,390603,0
simon & garfunkel,citizen of the planet,2004,12,0.491,0.916,1.0,-4.002,1.0,0.0417,0.000129,0.0246,0.0664,0.329,97.171,2406,0
cauterize,shooting stars,2003,01,0.267,0.987,2.0,-6.083,1.0,0.187,5.67e-05,1.4e-05,0.185,0.123,201.687,389710,0
a static lullaby,rattlesnake!,2008,09,0.555,0.286,7.0,-9.929,1.0,0.041,0.811,0.0,0.112,0.509,100.487,1057946,0
stew,tomorrow gone,2019,06,0.577,0.832,9.0,-5.336,1.0,0.0253,0.0101,0.000442,0.0863,0.847,129.157,8556,0
tom petty,a higher place ,1994,10,0.57,0.946,5.0,-5.624,1.0,0.073,0.276,0.0,0.441,0.854,100.302,36704,0
mitch ryder,jenny take a ride,2019,07,0.404,0.964,2.0,-3.668,1.0,0.062,5.58e-05,0.0012,0.137,0.404,75.008,15673,0
scar symmetry,the illusionist,2006,04,0.586,0.743,8.0,-7.924,1.0,0.0394,0.0703,0.000121,0.102,0.458,174.084,16152,0
sonia dersion,urgence,2004,06,0.289,0.946,0.0,-4.462,1.0,0.0758,0.00502,0.00013,0.126,0.189,161.157,126504,0
a static lullaby,god bless you ,2005,03,0.284,0.723,5.0,-8.363,1.0,0.0311,0.0108,0.000147,0.108,0.344,114.947,1317774,0
luar na lubre,terra,2019,01,0.523,0.877,3.0,-5.088,0.0,0.0503,0.00294,0.0,0.59,0.29,131.026,132250,0
eighteen visions,our darkest days,2006,07,0.423,0.00023,7.0,-10.183,1.0,0.58,0.228,1.11e-06,0.0571,0.181,187.976,88014,0
anti-flag,this is not a crass song,1999,03,0.73,0.676,9.0,-5.876,0.0,0.0315,0.0352,0.0313,0.262,0.513,111.846,2841068,0
robben ford,something for the pain,2002,01,0.505,0.899,9.0,-5.892,1.0,0.418,0.0624,3.02e-06,0.387,0.23,168.311,1596850,0
aesop rock,flashflood,2001,09,0.534,0.578,0.0,-7.283,1.0,0.0251,0.0472,0.235,0.179,0.179,133.989,168614,0
kasia stankiewicz,zolte slonie,2006,11,0.618,0.779,7.0,-4.356,1.0,0.0522,0.0319,0.0,0.178,0.628,130.023,92433,0
becky baeling,if you love me,2003,01,0.769,0.896,7.0,-6.375,1.0,0.033,0.0272,4.9e-06,0.0573,0.922,117.233,109905,0
vitamin c,girls against boys ,1999,08,0.872,0.311,1.0,-14.407,1.0,0.288,0.00218,8.97e-06,0.351,0.576,99.685,18616,0
bob marley,corner stone,2000,01,0.703,0.693,4.0,-6.274,1.0,0.0663,0.276,0.0,0.537,0.933,98.092,149506,0
warren barfield,unleashed,2006,02,0.612,0.843,7.0,-9.219,1.0,0.037,0.00316,0.0018,0.0907,0.24,120.021,29572,0
la portuaria,explorador,2005,01,0.52,0.846,1.0,-5.138,1.0,0.327,0.123,0.0,0.297,0.876,125.55,4588803,0
snowgoons,been fighting devilz,2009,05,0.593,0.413,2.0,-12.309,1.0,0.0358,0.645,7.84e-05,0.0848,0.243,82.005,2176,0
isabel pantoja,porque me gusta a morir,1993,10,0.275,0.992,2.0,-3.283,1.0,0.135,0.00535,0.00342,0.0835,0.468,121.52,788,0
butthole surfers,ulcer breakout,1996,01,0.657,0.747,6.0,-7.109,0.0,0.0345,0.126,0.0544,0.0992,0.366,121.043,140730,0
finest dearest,naming ceremony,2008,03,0.516,0.395,10.0,-10.195,1.0,0.0373,0.721,0.0,0.078,0.772,141.613,30787,0
connie smith,if i talk to him,2018,10,0.517,0.383,2.0,-11.985,0.0,0.0311,0.606,0.106,0.482,0.111,90.104,16440,0
torcuato mariano,black and blue,2006,07,0.917,0.734,11.0,-5.011,0.0,0.129,0.291,0.000982,0.292,0.742,89.478,487521,0
baby bash / grimm,changed my life,2003,01,0.42,0.99,5.0,-3.571,0.0,0.162,0.00143,0.0,0.399,0.125,144.038,484327,0
story of the year,won threw ate,2010,02,0.655,0.599,2.0,-9.678,0.0,0.0266,0.0683,0.814,0.215,0.674,114.478,0,0
robben ford,the champ,1997,01,0.694,0.754,2.0,-7.682,0.0,0.18,0.885,1.3e-05,0.0949,0.777,95.629,2879268,0
the pharcyde,homegrown,2004,07,0.792,0.759,11.0,-9.216,1.0,0.223,0.00878,0.00434,0.602,0.546,97.628,6567839,0
erick sermon,stay real,1993,10,0.38,0.365,5.0,-7.723,0.0,0.0534,0.492,3.6e-06,0.372,0.42,158.394,73156,0
olivia ruiz,vitrier,2005,01,0.447,0.876,2.0,-4.504,1.0,0.0403,0.000841,4.12e-05,0.104,0.467,145.774,117599,0
the ataris,the hero dies in this one,2003,03,0.904,0.834,9.0,-5.415,1.0,0.392,0.0326,0.0,0.0621,0.846,142.87,1396,0
bounty killer,coppershot,2006,11,0.0914,0.539,5.0,-9.841,1.0,0.0391,0.358,0.792,0.14,0.158,205.724,17379033,0
hey colossus,45 pounds,2007,04,0.723,0.699,1.0,-10.77,1.0,0.056,0.427,0.6,0.0841,0.717,105.238,42,0
sonora carruseles,chela,2015,07,0.259,0.994,8.0,-3.96,1.0,0.39,0.000359,4.58e-05,0.695,0.175,164.458,598980,0
rise against,intro/chamber the cartridge,2006,01,0.197,0.961,5.0,-4.566,0.0,0.108,3.66e-05,0.598,0.0933,0.198,138.361,27984,0
martriden,blank eye stare,2006,09,0.158,0.135,11.0,-32.174,0.0,0.0746,0.752,0.929,0.101,0.0216,180.067,5378527,0
james newton howard,u north,2007,01,0.743,0.455,2.0,-10.84,1.0,0.0369,0.727,0.0,0.26,0.964,113.381,237425,0
carl smith,loose talk,2015,01,0.0,0.578,9.0,-35.078,0.0,0.0,0.0591,0.967,0.5,0.0,0.0,652225,0
janet jackson,hold on baby,1993,05,0.484,0.23,7.0,-8.025,1.0,0.029,0.621,0.0,0.0691,0.5,92.665,35571,0
patsy cline,i cried all the way to the altar,2003,07,0.401,0.361,4.0,-6.492,1.0,0.0396,0.864,0.0,0.104,0.319,194.6,0,0
patty griffin,moses,1996,01,0.788,0.786,1.0,-8.241,1.0,0.301,0.0822,0.0,0.274,0.711,98.13,35571,0
busta rhymes,taste it,2002,11,0.354,0.964,5.0,-1.822,0.0,0.0973,5.08e-05,0.203,0.326,0.526,113.079,11896,0
red hot chili peppers,emit remmus ,1999,06,0.724,0.575,9.0,-13.687,1.0,0.0415,0.529,0.0,0.123,0.957,83.0,2649,0
johnny horton,got the bull by the horns,2013,06,0.595,0.856,2.0,-9.532,1.0,0.0429,0.0303,0.000298,0.0476,0.519,133.568,751,0
l.a. guns,some lie for love,1991,01,0.513,0.408,9.0,-9.183,1.0,0.0325,0.256,0.000159,0.0936,0.145,141.409,3014,0
enrique iglesias,si juras regresar,1995,11,0.695,0.515,1.0,-9.938,1.0,0.271,0.000817,0.0,0.638,0.689,98.871,1715,0
erick sermon,safe sex,1993,10,0.155,0.529,6.0,-13.549,1.0,0.0794,0.579,0.929,0.146,0.0594,78.799,432495,0
scott glasgow,space station liberty,2007,01,0.512,0.933,7.0,-4.716,1.0,0.0484,0.000333,0.0,0.167,0.505,120.047,102151,0
cinder,mirror ,2018,01,0.955,0.885,0.0,-6.919,0.0,0.0705,0.608,0.707,0.0522,0.715,114.995,0,0
johannes linstead,guayabera,2003,01,0.501,0.286,2.0,-17.777,1.0,0.0656,0.712,0.0271,0.137,0.849,150.116,911,0
otis spann,must have been the devil,1990,01,0.528,0.563,9.0,-10.355,0.0,0.0313,0.277,0.107,0.12,0.356,119.055,768,0
jaguares,el momento,2001,07,0.675,0.927,2.0,-4.374,1.0,0.127,0.144,0.0,0.0614,0.658,97.565,41,0
andy & lucas,dime si me quieres,2008,09,0.485,0.939,1.0,-4.117,1.0,0.0817,0.000895,2.04e-05,0.576,0.395,85.04,61982,0
afi,summer shudder,2006,06,0.287,0.163,2.0,-25.369,1.0,0.0463,0.289,0.8,0.0906,0.141,139.814,85916,0
the balustrade ensemble,crushed pears,2007,09,0.742,0.983,1.0,-6.561,1.0,0.0555,0.124,0.245,0.224,0.416,123.007,18975,0
basement jaxx,jump n shout ,2016,12,0.406,0.73,9.0,-6.278,1.0,0.0315,0.0471,0.0,0.229,0.207,170.032,4588803,0
dave matthews band,the space between,2001,02,0.202,0.895,6.0,-6.822,0.0,0.0874,0.000113,0.0569,0.131,0.419,142.454,272955,0
lord sterling,poison lips,2004,07,0.635,0.725,8.0,-7.899,1.0,0.0337,0.112,0.497,0.0805,0.742,144.008,30064,0
cargo cult,helium,2005,05,0.624,0.601,0.0,-9.767,1.0,0.05,0.178,0.00324,0.201,0.52,90.002,34800,0
novika,mikawa miya,2006,01,0.545,0.251,5.0,-13.524,1.0,0.101,0.776,0.848,0.0919,0.735,138.78,7875,0
arturo sandoval,almendra,2011,06,0.857,0.691,4.0,-4.323,1.0,0.0324,0.165,0.000177,0.0936,0.964,93.048,7605,0
cama,walk with you,2009,09,0.377,0.481,4.0,-9.676,1.0,0.0507,0.663,0.0,0.0965,0.197,150.514,104,0
jennifer lopez,por arriesgarnos,2007,03,0.355,0.913,2.0,-4.746,1.0,0.105,0.000481,0.0,0.112,0.662,89.478,21678,0
phantom planet,leader ,2008,04,0.212,0.696,2.0,-10.059,1.0,0.0472,0.000849,0.0165,0.129,0.298,122.37,5002,0
radiohead,stop whispering ,1993,02,0.268,0.997,10.0,-2.274,1.0,0.156,2.6e-05,0.0997,0.0772,0.131,112.602,17954,0
sick of it all,death or jail,2010,04,0.147,0.216,9.0,-21.884,1.0,0.0366,0.852,0.977,0.117,0.0935,138.744,24582,0
paul avgerinos,gnosis,2006,08,0.504,0.522,4.0,-8.297,1.0,0.0259,0.00143,0.000236,0.0958,0.222,81.047,646,0
incubus,warning,2001,10,0.544,0.721,10.0,-7.722,0.0,0.84,0.18,0.0,0.232,0.723,86.332,140730,0
aesop rock,limelighters ,2003,09,0.847,0.756,9.0,-6.623,0.0,0.0376,0.2,0.0327,0.124,0.965,115.278,1008359,0
eagles,last good time in town,2007,10,0.721,0.719,6.0,-13.07,1.0,0.0423,0.00352,0.551,0.0534,0.94,130.016,2283837,0
deep forest,hunting,2017,11,0.718,0.373,8.0,-10.135,1.0,0.0815,0.929,0.934,0.135,0.743,104.778,5655449,0
quadro nuevo,swing vagabond,2007,01,0.284,0.454,1.0,-15.335,0.0,0.124,0.987,0.399,0.486,0.0354,119.944,258,0
lollipop lust kill,no answer ,2002,06,0.377,0.982,9.0,-4.427,1.0,0.245,4.51e-05,0.00356,0.111,0.309,142.147,22279,0
hotwire,not today,2003,05,0.415,0.865,7.0,-2.789,1.0,0.0379,0.00551,0.103,0.274,0.465,176.864,11536,0
foo fighters,next year,1999,11,0.434,0.487,5.0,-15.529,1.0,0.0941,0.0538,0.0159,0.112,0.358,177.3,33588,0
usher,i need love,1999,03,0.613,0.825,0.0,-12.064,1.0,0.0336,0.11,0.245,0.101,0.932,93.5,67264,0
dave weckl,just an illusion,1994,01,0.262,0.949,8.0,-6.223,1.0,0.0633,3.47e-05,0.502,0.0795,0.525,138.319,64743,0
uphill battle,memory,2005,10,0.51,0.547,11.0,-10.431,0.0,0.463,0.0464,0.0,0.056,0.907,192.435,1971287,0
bravehearts,sensations,2003,12,0.129,0.907,2.0,-5.365,1.0,0.0531,4.06e-06,0.142,0.109,0.148,156.364,53837,0
primordial,the burning season ,2011,04,0.531,0.75,1.0,-4.985,1.0,0.0466,0.434,0.0,0.0924,0.652,170.366,4803300,0
jason mraz,did you get my message?  ,2005,07,0.749,0.766,8.0,-4.329,1.0,0.0477,0.0447,0.0,0.0347,0.671,114.998,20143,0
enrique iglesias,do you know? ,2007,01,0.697,0.939,10.0,-6.057,0.0,0.0578,0.0514,0.000107,0.17,0.797,125.785,11221,0
shamen,phorever people,2010,03,0.484,0.72,2.0,-6.246,1.0,0.155,0.15,0.958,0.0478,0.704,156.439,220,0
spok frevo orquestra,passo de anjo,2007,07,0.568,0.325,9.0,-8.824,1.0,0.0297,0.768,0.0,0.219,0.787,124.462,341666,0
grandpa jones,falling leaves,1992,01,0.349,0.866,3.0,-13.594,1.0,0.938,0.863,1.9e-05,0.911,0.11,73.779,133116,0
george lopez,kids now,2006,09,0.195,0.481,9.0,-15.872,1.0,0.0391,0.152,0.966,0.0885,0.101,63.904,293650,0
gabriel yared,ship in a painting,2007,01,0.262,0.991,9.0,-5.965,0.0,0.207,0.0519,0.0323,0.376,0.0382,100.38,19947,0
atari teenage riot,revolution action,1999,05,0.548,0.234,0.0,-17.215,0.0,0.0349,0.35,0.000724,0.111,0.424,137.867,4081,0
kris kristofferson,killer barracuda,1979,07,0.509,0.217,1.0,-16.476,1.0,0.0331,0.413,0.621,0.239,0.157,115.624,16606,0
the misfits,she ,2007,01,0.41,0.652,2.0,-9.919,1.0,0.075,0.00804,0.00947,0.0811,0.311,127.406,522645,0
a tundra,the doug mccomb over,2010,01,0.369,0.817,0.0,-6.447,1.0,0.0403,4.39e-05,0.0227,0.307,0.274,123.352,20685,0
workhorse,serus,2007,10,0.566,0.121,4.0,-8.548,1.0,0.0363,0.996,0.0158,0.356,0.388,75.89,4740,0
bessie smith,gin house blues,1992,10,0.508,0.728,3.0,-7.088,0.0,0.0315,0.000653,0.000916,0.221,0.249,101.988,162847,0
death ss,the healer,2010,06,0.248,0.96,2.0,-4.104,0.0,0.116,0.000761,0.0,0.298,0.274,104.9,1662,0
silverstein,bleeds no more ,2019,04,0.59,0.733,10.0,-11.744,0.0,0.0345,0.00035,0.748,0.119,0.233,135.999,2606,0
bt,mercury & solace,1999,10,0.618,0.781,4.0,-7.707,0.0,0.0308,0.00123,0.832,0.492,0.638,130.01,8786952,0
madonna,jump [jacques lu cont edit],2006,10,0.0935,0.989,0.0,-3.154,1.0,0.158,4.05e-06,0.807,0.147,0.108,175.469,17424,0
converge,dark horse,2009,10,0.613,0.939,1.0,-3.894,1.0,0.048,0.00125,0.000393,0.0862,0.51,136.025,13802,0
