Title,ArtistName,Rank,Weeks,isNew,Target
arco arena,cake,0,0,1,0
ride out dip,crucial conflict,0,0,1,0
stop the world,"briddlin kids""""",0,0,1,0
wo ai ni_ zai jian!,sammi cheng,0,0,1,0
"bthings i dont understand""""",coldplay,0,0,1,0
you are everything,regina belle,0,0,1,0
"bi cant rest""""",fontella bass,0,0,1,0
pictures to prove it,the mighty mighty bosstones,0,0,1,0
like i never loved before,phil vassar,0,0,1,0
dying under a binary star,crematorium,0,0,1,0
fear factor ,joe rogan,0,0,1,0
dancing with tears in my eyes 2004 ,novaspace,0,0,1,0
blues all around my bed,precious bryant,0,0,1,0
paper thin,leona naess,0,0,1,0
cafe declouet,galactic,0,0,1,0
gangsta lean ,d.r.s.,0,0,1,0
every you every me ,placebo,0,0,1,0
first day ,timo maas,0,0,1,0
celluloid heroes,bon jovi / ray davies,0,0,1,0
eleanor,low millions,0,0,1,0
the drug suite,stew,0,0,1,0
was wollen wir noch mehr?,die fantastischen vier,0,0,1,0
chasing windmills,heavy d,0,0,1,0
no reply ,buzzcocks,0,0,1,0
nature boy,quadro nuevo,0,0,1,0
"bwhere you think youre goin?""""",darryl worley,0,0,1,0
unsafe sextet/gilded hearts of booklovers,busdriver,0,0,1,0
freak,stephen pearcy,0,0,1,0
tirador ,hevia,0,0,1,0
no ordinary love ,deftones,0,0,1,0
evigne,dobet gnahor\xc3\xa9,0,0,1,0
head gone/wine up uh self ,elephant man,0,0,1,0
getting closer,cocoa tea,0,0,1,0
tough guy,open hand,0,0,1,0
bubble music,"bcamron""""",0,0,1,0
flesh and blood,mary black,0,0,1,0
good friend,james horner,0,0,1,0
yellow brown,jesus jones,0,0,1,0
fractured quantum,ace frehley,0,0,1,0
free love,long beach dub allstars,0,0,1,0
qu ni de hun li,candy lo,0,0,1,0
smoke in the air ,c.l. smooth,0,0,1,0
red sails in the sunset,arthur tracy,0,0,1,0
irm,charlotte gainsbourg,0,0,1,0
kapitel 4,oliver kalkofe,0,0,1,0
20.000 seconds,"bks choice""""",0,0,1,0
look thru my eyes,dmx,0,0,1,0
sugar coated sour,the dillinger escape plan,0,0,1,0
il y a une question ,cali,0,0,1,0
cannibal ,reel big fish,0,0,1,0
"bspiders nest blues""""",memphis jug band,0,0,1,0
hoes & discos,non stop djs,0,0,1,0
harmony,jesse malin,0,0,1,0
"bits surprising what the lord can do""""",the del mccoury band,0,0,1,0
mein herz kann man nicht kaufen,gall_ france,0,0,1,0
if this is the end,jeff scott soto,0,0,1,0
tonight,swami,0,0,1,0
jean dominique intro,wyclef jean,0,0,1,0
my old man boogie,"bthe reverend peytons big damn band""""",0,0,1,0
music for the head,porcupine tree,0,0,1,0
trybal,stargarden,0,0,1,0
night time blues,ma rainey,0,0,1,0
dirty harry ,gorillaz,0,0,1,0
sadness,mavado,0,0,1,0
with a little dub from my friends ,easy star all-stars,0,0,1,0
"bim mad""""",epmd,0,0,1,0
when me a move,capleton,0,0,1,0
"bi love the life im living""""",slim harpo,0,0,1,0
stone a pig,bongzilla,0,0,1,0
skiff for the suits,arsonists get all the girls,0,0,1,0
house of sin,leeroy stagger,0,0,1,0
city headache,scott matthews,0,0,1,0
78 stimulator,stimulator,0,0,1,0
sag es sag es feat. neo,samy deluxe,0,0,1,0
"bmoney didnt change me""""",three 6 mafia,0,0,1,0
virtuous woman,warrior king,0,0,1,0
happy safari,bert kaempfert,0,0,1,0
separate ways,agnostic front,0,0,1,0
en la tierra caliente,tam tam go!,0,0,1,0
"beverybodys gonna be happy""""",queens of the stone age,0,0,1,0
got you moving,dj dlg feat. mc flipside,0,0,1,0
threadbare gypsy soul,pat green,0,0,1,0
are you the one?,the presets,0,0,1,0
porcelaine,benabar,0,0,1,0
viimeiset hitaat,kaija koo,0,0,1,0
junk,photek,0,0,1,0
programmed to consume,abysmal dawn,0,0,1,0
when horsepower meant what it said,sandi thom,0,0,1,0
he took a cab to neptune,art ensemble of chicago,0,0,1,0
michael a grammar,broadcast,0,0,1,0
primordial breath,eluveitie,0,0,1,0
then came you,boogie pimps,0,0,1,0
the arctic ocean ,sinch,0,0,1,0
steel guitar rag,alvino rey and his orchestra,0,0,1,0
green mind,dinosaur jr,0,0,1,0
bim alive ,seal,0,0,1,0
les psys,les malpolis,0,0,1,0
"bdieters theme""""",klaus badelt,0,0,1,0
thrill pistol,tigertailz,0,0,1,0
"bfreezin from the inside out""""",john sebastian,0,0,1,0
escape from the underrealm,tilman sillescu,0,0,1,0
bleeds in blue ,home town hero,0,0,1,0
mi coraz\xc3\xb3n y mi mente,bobby pulido,0,0,1,0
"bive been working on the railroad""""",laurie berkner,0,0,1,0
amazing,george michael,0,0,1,0
"bgaffos ball""""",sharon shannon,0,0,1,0
concede,sister hazel,0,0,1,0
slatke male maloletnice,beogradski sindikat,0,0,1,0
djungelstadt,sonic subjunkies,0,0,1,0
"bdont treat me bad""""",firehouse,0,0,1,0
hala_ tumba and timbal,airto moreira,0,0,1,0
"bive been trying""""",archie bell and the drells,0,0,1,0
tainted love feat. tatz,ng3,0,0,1,0
curse of sound ,vuneny,0,0,1,0
ida red,bob willis,0,0,1,0
midnight lovers,wyclef jean,0,0,1,0
constructing the absence,sub swara,0,0,1,0
praz him ,darwin hobbs,0,0,1,0
the song remains the same ,led zeppelin,0,0,1,0
everything in its right place,radiohead,0,0,1,0
shoot the dog,george michael,0,0,1,0
eat or get ate,tum tum,0,0,1,0
better life,3 doors down,0,0,1,0
house full of bullets,joe satriani,0,0,1,0
everything man ,talib kweli,0,0,1,0
unwanted,avril lavigne,0,0,1,0
blue orchid,the white stripes,0,0,1,0
eduardo,sapo,0,0,1,0
josy,nicolas bacchus,0,0,1,0
because of you ,unwritten law,0,0,1,0
control it ,static-x,0,0,1,0
loud up!!,the mad capsule markets,0,0,1,0
everybody,goose,0,0,1,0
aulis gerlander,jope ruonansuu,0,0,1,0
yksin\xc3\xa4isin,solistiyhtye suomi,0,0,1,0
el perro,juana molina,0,0,1,0
never my love,kathy troccoli,0,0,1,0
as mist lay silent beneath,keep of kalessin,0,0,1,0
henrys death,bt,0,0,1,0
the way love is,captain hollywood project,0,0,1,0
cabaret,mademoiselle sane,0,0,1,0
"ball thats left""""",thrice,0,0,1,0
spent,"bdarwins waiting room""""",0,0,1,0
"bits all understood""""",jack johnson,0,0,1,0
the ball,harry gregson-williams,0,0,1,0
idnnitkhtr,takaru,0,0,1,0
i am fred astaire ,taking back sunday,0,0,1,0
beautiful,christina aguilera,0,0,1,0
memphis jug,memphis jug band,0,0,1,0
reminisce for a while ,neil diamond,0,0,1,0
we all need love,irma thomas,0,0,1,0
honey,mariah carey featuring da brat ,0,0,1,0
slave song,sade,0,0,1,0
junko partner,mike bloomfield,0,0,1,0
"bcant stop cocoa tea""""",cocoa tea,0,0,1,0
u not like me,50 cent,0,0,1,0
"bits all in my mind""""",teenage fanclu,0,0,1,0
14 botellas,2 minutos,0,0,1,0
cold youth,cut copy,0,0,1,0
sun shower - cadence weapon remix ,busdriver,0,0,1,0
why did you all lie to me?,dario marianelli,0,0,1,0
tuscan chica,soul ballet,0,0,1,0
transamazonia ,shamen,0,0,1,0
unbreak my heart,"balexander oneal""""",0,0,1,0
evergreen,rubyhorse,0,0,1,0
rebel music,wyclef jean featuring prodigy of mobb deep,0,0,1,0
wailing sounds,jimmy page,0,0,1,0
"b57 chevrolet""""",billie jo spears,0,0,1,0
you left me,the maine,0,0,1,0
"bdont cha know""""",jimmie vaughan,0,0,1,0
february song [live],josh groban,0,0,1,0
take her out,alice in chains,0,0,1,0
lover in demand,delbert mcclinton,0,0,1,0
sunshower,dave valentin,0,0,1,0
"bbreakin""""",milk inc.,0,0,1,0
good enough,evanescence,0,0,1,0
shadow after dark,ana popovic,0,0,1,0
cellular phone,bounty killer,0,0,1,0
xtra thump ,defari,0,0,1,0
limbo rock,dora the explorer,0,0,1,0
"bis it the skin im in?""""",lyrics born,0,0,1,0
pr\xc3\xa9liminaires_ par philippe pag\xc3\xa8s ,nicolas bacchus,0,0,1,0
josephine ,chris rea,0,0,1,0
"bwhats gonna happen on the 8th day""""","bscreamin jay hawkins""""",0,0,1,0
only love,daryl hall ,0,0,1,0
"bromeos exile""""","bliam oflynn""""",0,0,1,0
well oh well,tiny bradshaw,0,0,1,0
assassin,floor,0,0,1,0
b,eagles of death metal,0,0,1,0
korea ,deftones,0,0,1,0
thats what i like about a country song,aaron watson,0,0,1,0
the world turned upside down,coldplay,0,0,1,0
the fourth wish,bruno sanfilippo,0,0,1,0
"beveryones at it""""",lily allen,0,0,1,0
m\xc3\xa4dchen mit plan,2raumwohnung,0,0,1,0
everyone ,socialburn,0,0,1,0
check 1_2,epmd,0,0,1,0
ville eyolf,black debbath,0,0,1,0
show a sign of life,high strung_ the,0,0,1,0
c day ,"bconfettis""""",0,0,1,0
mark my words ,hatebreed,0,0,1,0
ain`t got nothing ,samy deluxe,0,0,1,0
old man rocking chair,john williams,0,0,1,0
bystander ,unloco,0,0,1,0
"bi cant stand it""""",sam baker,0,0,1,0
way beyond,32 leaves,0,0,1,0
yhteinen koti,irwin goodman,0,0,1,0
aljarafe,lole y manuel,0,0,1,0
oprah ,kathleen madigan,0,0,1,0
i constantly thank god for esteban ,panic! at the disco,0,0,1,0
blueberry hill,gene autry,0,0,1,0
ju ju,poncho sanchez,0,0,1,0
boar hog blues,jazz gillum,0,0,1,0
where we are from,lexie mountain boys,0,0,1,0
traffic,truckfighters,0,0,1,0
mr. wonderful,peggy lee,0,0,1,0
same game,leigh jones,0,0,1,0
within my blood,skeletonwitch,0,0,1,0
eight ,onesidezero,0,0,1,0
ocean drive,lighthouse family,0,0,1,0
"bdanger! shes a stranger""""",the five stairsteps,0,0,1,0
b,fall out boy,0,0,1,0
why u mad at me ,t.i.,0,0,1,0
enerv\xc3\xa9,olivia ruiz,0,0,1,0
over and out [album version],britny fox,0,0,1,0
chuckanut drive,power pill fist,0,0,1,0
the legend of yellow boobie,year of desolation,0,0,1,0
frankie and johnny,gene autry,0,0,1,0
en mis besos,caf\xc3\xa9 quijano,0,0,1,0
"bjolie blons gone""""",harry choates,0,0,1,0
crawlspace,beastie boys,0,0,1,0
tocame,gisselle,0,0,1,0
juno,zuma,0,0,1,0
frieda,david benoit,0,0,1,0
pick me up on your way down,martina mcbride,0,0,1,0
how can i,jah cure,0,0,1,0
like a dog,long beach dub allstars,0,0,1,0
conker the king,robin beanland/dweezil zappa/nile rodgers/rabbit in the moon,0,0,1,0
can you hear me,enrique iglesias,0,0,1,0
sailing to the edge of the earth,the abominable iron sloth,0,0,1,0
saturday love,"balexander oneal""""",0,0,1,0
true,jim reeves,0,0,1,0
disposition ,"bvexd""""",0,0,1,0
"blove n gold""""",c.c. adcock,0,0,1,0
grial ii,tyr,0,0,1,0
over and over,heavenly,0,0,1,0
get a hold,a tribe called quest,0,0,1,0
todo a pulm\xc3\xb3n,alejandro lerner,0,0,1,0
cosmic forge ,daath,0,0,1,0
from ivory towers above the control grid,kalibas,0,0,1,0
lullaby for the summer,jimi hendrix,0,0,1,0
cool people make me tired,williamson,0,0,1,0
"bcest toujours la m\xc3\xaame histoire""""",martha wainwright,0,0,1,0
flame on,big daddy kane,0,0,1,0
paragon rag  ,joshua rifkin,0,0,1,0
let me out,maximilian hecker,0,0,1,0
eagle eye,bottom of the hudson,0,0,1,0
hello,ll cool j / amil,0,0,1,0
did ya say that,gza/the genius,0,0,1,0
after one quarter of a revolution,every time i die,0,0,1,0
sweetest goodbye,maroon 5,0,0,1,0
puzzle of hearts,sergio mendes,0,0,1,0
watching you,ayo,0,0,1,0
blets roll ,j.b.lenoir,0,0,1,0
for anything,vanessa daou,0,0,1,0
freak it all night,dj guy,0,0,1,0
chain ,the fire theft,0,0,1,0
"bcolemans no. 1 / ton double fisel / kiely cotters / how we spent the christmas""""",moving cloud,0,0,1,0
lonesome road,junior kimbrough,0,0,1,0
que vas a hacer?,daddy yankee / may-be,0,0,1,0
born to run,suzi quatro,0,0,1,0
electrasonic v,los fabulosos cadillacs,0,0,1,0
winter in finland,moss,0,0,1,0
azul contente,luciana souza,0,0,1,0
"bwont be long""""",rakim feat. tracey horton,0,0,1,0
les forains,richard galliano,0,0,1,0
desert caravan,oscar lima,0,0,1,0
"bdont stop""""",jars of clay,0,0,1,0
in this skin,jessica simpson,0,0,1,0
pub pusher,republica,0,0,1,0
best friend,toni braxton,0,0,1,0
hunger strike,temple of the dog,0,0,1,0
sellotape flowers,geiom,0,0,1,0
die slow,sheek louch,0,0,1,0
"btill we aint strangers anymore""""",bon jovi,0,0,1,0
the murder prologue,steve vai,0,0,1,0
i.b.s. ,"bcamron""""",0,0,1,0
execution,first blood,0,0,1,0
anytime you need a friend,mariah carey,0,0,1,0
broderskapets ring,dimmu borgir,0,0,1,0
cuento de la buena pipa,las ni\xc3\xb1as,0,0,1,0
mopao,africando all stars,0,0,1,0
rock and roll ,handsome boy modeling school,0,0,1,0
"brollin and tumblin""""",r.l. burnside,0,0,1,0
sweet lover hangover,love and rockets,0,0,1,0
bang,badmarsh ,0,0,1,0
the everclear song,roger creager,0,0,1,0
ice cream man,session americana,0,0,1,0
going back to new orleans,poncho sanchez,0,0,1,0
superman,donna fargo,0,0,1,0
streamline,system of a down,0,0,1,0
dog tagged,kill the client,0,0,1,0
5 foot 1,iggy pop,0,0,1,0
the key,melissa auf der maur,0,0,1,0
guajira y ven,willie colon,0,0,1,0
"bpassin me by""""",the pharcyde,0,0,1,0
english house,fleet foxes,0,0,1,0
m\xc3\xa9dium,gustavo cerati,0,0,1,0
soot and stars,the smashing pumpkins,0,0,1,0
intro,a-mei,0,0,1,0
carry the weight,xzibit,0,0,1,0
voucher,janitor joe,0,0,1,0
eimsbush bis 0711,dynamite deluxe,0,0,1,0
perfect peace,twila paris,0,0,1,0
the blinding sun,gustavo santaolalla,0,0,1,0
yo mouth ,tha liks,0,0,1,0
heaven can wait,michael jackson,0,0,1,0
follow the light ,sub focus,0,0,1,0
sweet suffering christ,margaret becker,0,0,1,0
noises,taal,0,0,1,0
the big stall,theodore shapiro,0,0,1,0
wanderlust,baroness,0,0,1,0
kill miss america ,murderdolls,0,0,1,0
2 glocks,bone thugs-n-harmony,0,0,1,0
gold flames of angels,human disease,0,0,1,0
zavelow house ,owsley,0,0,1,0
flat earth society ,bad religion,0,0,1,0
the wreckage intro ,throw the fight,0,0,1,0
drum machine joy,mxpx,0,0,1,0
phantoms in the mirror,w.a.s.p.,0,0,1,0
etre une femme,nolwenn leroy,0,0,1,0
nothing to you,milk inc.,0,0,1,0
lero do bolero,nana caymmi,0,0,1,0
kindhearted woman blues,robert lockwood_ jr.,0,0,1,0
beneath the valley of the underdog ,mudhoney,0,0,1,0
sam und bo_ n.e.o.,samy deluxe,0,0,1,0
cb4,slum village,0,0,1,0
got to give it up,james taylor quartet,0,0,1,0
"bif thats true""""",esperanza spalding / leo genovese,0,0,1,0
qu\xc3\xadtate la ropa,los delinq\xc3\xbcentes,0,0,1,0
teeny weeny string bikini,gunther ,0,0,1,0
resurrection,eddie turner,0,0,1,0
tin pan alley ,stevie ray vaughan and double trouble,0,0,1,0
here without you,3 doors down,0,0,1,0
sweet to mama,frank stokes,0,0,1,0
expolodera ,caramell,0,0,1,0
im clu,massive t\xc3\xb6ne,0,0,1,0
i was a human bomb for the fbi,zombina ,0,0,1,0
common sense,winston mcanuff_ the bazbaz orchestra,0,0,1,0
class act,james hunter,0,0,1,0
bdont take your love away from me ,randy travis,0,0,1,0
the same old innocence,architecture in helsinki,0,0,1,0
"bit doesnt matter where_ just drive""""",snow patrol,0,0,1,0
the golden rocket,johnny horton,0,0,1,0
run,lighthouse family,0,0,1,0
love happens just like that ,bryan white,0,0,1,0
teenage queen ,aiden,0,0,1,0
be stiff ,devo,0,0,1,0
revolution,superchumbo,0,0,1,0
the line,the small knives,0,0,1,0
"bthe whites bedroom - fire escape""""",the plasmatics,0,0,1,0
trapdoor,chase ,0,0,1,0
would?,alice in chains,0,0,1,0
plastic people,four tet,0,0,1,0
"bcuttin the tree""""",john wesley,0,0,1,0
bburn em down ,sick of it all,0,0,1,0
hasta los huesos,andy ,0,0,1,0
cumberland gap,danny barnes,0,0,1,0
svedomi,krystof,0,0,1,0
"bits alright bruv""""",cockney rejects,0,0,1,0
new morning ,nick cave ,0,0,1,0
sea_ subsurface,aisha duo,0,0,1,0
les fleurs,minnie riperton,0,0,1,0
como olvidar ,olga ta\xc3\xb1\xc3\xb3n,0,0,1,0
so not over you ,simply red,0,0,1,0
cruz,christina aguilera,0,0,1,0
"bcest toujours le matin""""",cali,0,0,1,0
"bhappy mothers day""""",casiotone for the painfully alone,0,0,1,0
castillos y sue\xc3\xb1os,las ni\xc3\xb1as,0,0,1,0
black celebration,monster magnet,0,0,1,0
no volveras a mi,kalimba,0,0,1,0
superscout,sensations,0,0,1,0
meeting daisy,alexandre desplat,0,0,1,0
so many roads,joe bonamassa,0,0,1,0
oceans,"bvexd""""",0,0,1,0
new born soul,the blind boys of alabama,0,0,1,0
prends-moi la main,princess lover,0,0,1,0
war?,system of a down,0,0,1,0
el oro de la gallina de los huevos,seguridad social,0,0,1,0
bdont look back ,antigone rising,0,0,1,0
down in the jungle,monster magnet,0,0,1,0
mientras me quieras,tranzas,0,0,1,0
sister seagull ,be bop deluxe,0,0,1,0
"bwere out of gas""""",alan silvestri,0,0,1,0
the world in my hands ,snap!,0,0,1,0
superstar,for squirrels,0,0,1,0
scelxenak,orthrelm,0,0,1,0
speak low,charlie byrd,0,0,1,0
dj,markscheider kunst,0,0,1,0
"bim hot""""",erick sermon,0,0,1,0
the way,saigon kick,0,0,1,0
touch my body,mariah carey,0,0,1,0
"bshes all i ever had""""",ricky martin,0,0,1,0
hey sexy lady,shaggy / brian ,0,0,1,0
"byou know its true""""","bthe cats miaow""""",0,0,1,0
more,the crystal method,0,0,1,0
john the revelator,blind willie johnson,0,0,1,0
"bvenite pa maracaibo""""",guaco,0,0,1,0
n.y. electric / hunter interlude,aesop rock,0,0,1,0
chi chi man,t.o.k.,0,0,1,0
moonlight serenade,klaus badelt,0,0,1,0
after i made love to you,bmx bandits,0,0,1,0
love like this,natasha bedingfield,0,0,1,0
shifter,timo maas featuring mc chikaboo,0,0,1,0
thriller,fall out boy,0,0,1,0
getto boys,jack orsen feat. fumanschu_ justus,0,0,1,0
sent by angels,arc angels,0,0,1,0
wendy,jesse malin,0,0,1,0
bitll all come around ,back door slam,0,0,1,0
let him fly,patty griffin,0,0,1,0
the bottom line,rick astley,0,0,1,0
outside,mariah carey,0,0,1,0
marrakech,atb,0,0,1,0
going down,the germs,0,0,1,0
earth child ,sharon burch,0,0,1,0
price i pay,"bjanes addiction""""",0,0,1,0
master_ faster_ sweet desaster,nightfall,0,0,1,0
java sparrow,terry callier,0,0,1,0
the michael vick song,tim wilson,0,0,1,0
love you again,marc dorsey,0,0,1,0
erick sermon,erick sermon,0,0,1,0
lion paw,fyah blaze,0,0,1,0
honey fingers,richard galliano,0,0,1,0
tell me,toni braxton,0,0,1,0
point and shoot ,pepper,0,0,1,0
bath of least resistance,nofx,0,0,1,0
i swear the visine is for my allergies,salt the wound,0,0,1,0
talk about me,"bscreamin jay hawkins""""",0,0,1,0
no loafting,junior reid,0,0,1,0
ali baba,jackie edwards,0,0,1,0
death blow,kool moe dee,0,0,1,0
the future,benga,0,0,1,0
4 minutes [featuring justin timberlake and timbaland] [junkie xl remix edit],madonna,0,0,1,0
turn the heat up,bobaflex,0,0,1,0
here i am,phantom planet,0,0,1,0
this very moment,set your goals,0,0,1,0
feeling,jaco ,0,0,1,0
gotta cut out,jimmy mccracklin,0,0,1,0
kill your darlings,soulwax,0,0,1,0
the coloness of the chain,tony joe white,0,0,1,0
forever,orbital,0,0,1,0
"bits a secret""""",mungo jerry,0,0,1,0
caroline ,billy pilgrim,0,0,1,0
god gave me you ,bryan white,0,0,1,0
you ,radiohead,0,0,1,0
everyday stranger,dub pistols feat. tk ,0,0,1,0
my maria ,martin sexton,0,0,1,0
death song,the last days of jesus,0,0,1,0
virgen de la nieve - 14-string guitar solo,stephan micus,0,0,1,0
frankie & sue,darden smith,0,0,1,0
"baint that something""""",high strung_ the,0,0,1,0
"bive got vilking in me""""",four tet,0,0,1,0
2stepn,north mississippi allstars,0,0,1,0
warung beach,john digweed,0,0,1,0
you can do better than me ,death cab for cutie,0,0,1,0
better days ,faith hill,0,0,1,0
got to tell the people,cornell campbell,0,0,1,0
rotate,capone-n-noreaga feat. busta rhymes and ron browz,0,0,1,0
d\xc3\xa9sol\xc3\xa9 pour la poussi\xc3\xa8re,miossec,0,0,1,0
here and beyond,behemoth,0,0,1,0
sound clash ,dream warriors,0,0,1,0
"bamericas suitehearts""""",fall out boy,0,0,1,0
boulevard st. germain,bloomfield,0,0,1,0
only you,ayo,0,0,1,0
let it bang,x-ecutioners featuring m.o.p.,0,0,1,0
40,u2,0,0,1,0
secret handshakes,the ataris,0,0,1,0
ba\xc3\xb1os de budapest ,hevia,0,0,1,0
raggy road,capleton,0,0,1,0
main title,christophe beck,0,0,1,0
"byoull need somebody on your bond""""",blind willie johnson,0,0,1,0
bautumns ablaze ,primordial,0,0,1,0
trumpet blues and cantabile,mike vax,0,0,1,0
born to be together,the ronettes,0,0,1,0
hopelessly,rick astley,0,0,1,0
creation,the james taylor quartet,0,0,1,0
"bdidnt know yet what id know when i was bleedin""""",dax riggs,0,0,1,0
hip replacement,paris_ texas,0,0,1,0
here i am,ffh,0,0,1,0
sugar blues,bob willis,0,0,1,0
who do you roll with?  ,new direction,0,0,1,0
el chorro,los aut\xc3\xa9nticos decadentes,0,0,1,0
zornig!,dynamite deluxe,0,0,1,0
atrapados en la red,tam tam go!,0,0,1,0
v,zeromancer,0,0,1,0
the lost name of god,amorphis,0,0,1,0
through with you,maroon 5,0,0,1,0
deus ex machina,william orbit,0,0,1,0
your touch versus death,every time i die,0,0,1,0
true nature,"bjanes addiction""""",0,0,1,0
isle of inishmore - part 1 ,kathy mattea,0,0,1,0
inaudible melodies,jack johnson,0,0,1,0
a veces vuelvo,catupecu machu,0,0,1,0
gamble calypso,mau mau,0,0,1,0
mambo bacan,line renaud,0,0,1,0
sugar bush,bert kaempfert,0,0,1,0
what would you do?,city high,0,0,1,0
haughtiness and puerile dreams,autumnblaze,0,0,1,0
feriado,chico cesar,0,0,1,0
mary had a little lam,dora the explorer,0,0,1,0
40 oz quartet part i,tha liks,0,0,1,0
xue hua chao,hins cheung,0,0,1,0
kiss the sky,danielle bollinger,0,0,1,0
"banythings better than feelin the blues""""",martina mcbride,0,0,1,0
tell your momma come,black eyed peas,0,0,1,0
"bi dont know""""",teenage fanclu,0,0,1,0
fools like you,blue rodeo,0,0,1,0
only human,usher featuring the nu beginning,0,0,1,0
three little birds,bob marley ,0,0,1,0
adrift,jack johnson,0,0,1,0
rescue and breakout,james horner,0,0,1,0
ur sj\xc3\xa4lslig d\xc3\xb6d,m\xc3\xa5negarm,0,0,1,0
honey,mariah carey,0,0,1,0
20 horas de nada,alex ubago,0,0,1,0
the christmas song,mannheim steamroller,0,0,1,0
entonces,fran perea,0,0,1,0
heart trouble,martina mcbride,0,0,1,0
unemployed black astronaut,busdriver,0,0,1,0
soul,pedro luis e a parede,0,0,1,0
6 yrs ,reach 454,0,0,1,0
true fuschnick,fu-schnickens,0,0,1,0
sickness,agnostic front,0,0,1,0
sleepy lad,maximilian hecker,0,0,1,0
inertiatic esp,the mars volta,0,0,1,0
exodus,sunscreem,0,0,1,0
sea of green,slackbaba,0,0,1,0
flight of the elephant,workhorse,0,0,1,0
storm,the pharcyde,0,0,1,0
canal de jonage,mich\xc3\xa8le bernard,0,0,1,0
ram\xc3\xa8ne moi,lara fabian,0,0,1,0
a talk with dad,speech,0,0,1,0
"bcetait bien""""",jean corti,0,0,1,0
sarank\xc3\xa9gni,djelimady tounkara,0,0,1,0
whip fight,harry gregson-williams,0,0,1,0
"bill be yours""""",faron young,0,0,1,0
prayer for the dying ,seal,0,0,1,0
marcel,pierre perret,0,0,1,0
safety net ,moros eros,0,0,1,0
this side of paradise,nestor torres,0,0,1,0
i changed my mind ,lyrics born,0,0,1,0
byou cant hurry love ,phil collins,0,0,1,0
cancion de amor eterno,carlos vives,0,0,1,0
no soy uno m\xc3\xa1s,jose luis perales,0,0,1,0
ernestine,joe bataan,0,0,1,0
go and wash ,johnny horton,0,0,1,0
"bcomin home""""",zo2,0,0,1,0
pode me chamar,eddie,0,0,1,0
