Title,ArtistName,Rank,Weeks,isNew
easy,rascal flatts featuring natasha bedingfield,48,13,0
sparks fly,taylor swift,49,13,0
the edge of glory,lady gaga,50,24,0
tattoos on this town,jason aldean,51,5,0
baggage claim,miranda lambert,52,11,0
we owned the night,lady antebellum,53,10,0
better with the lights off,new boyz featuring chris brown,54,17,0
the one that got away,katy perry,55,2,0
country must be country wide,brantley gilbert,56,17,0
keep me in mind,zac brown band,57,4,0
here for a good time,george strait,58,17,0
strange clouds,b.o.b featuring lil wayne,59,4,0
marvins room,drake,60,14,0
that way,wale featuring jeremih & rick ross,61,8,0
when we stand together,nickelback,62,4,0
dance (a$$),big sean featuring nicki minaj,63,3,0
long hot summer,keith urban,64,15,0
otis,jay z kanye west featuring otis redding,65,14,0
criminal,britney spears,66,2,0
made in america,toby keith,67,20,0
brighter than the sun,colbie caillat,68,10,0
remind me,brad paisley duet with carrie underwood,69,20,0
drink in my hand,eric church,70,5,0
take over control,afrojack featuring eva simons,71,19,0
mrs. right,mindless behavior featuring diggy,72,8,0
all your life,the band perry,73,7,0
a thousand years,christina perri,74,1,1
party,beyonce featuring andre 3000,75,3,0
body 2 body,ace hood featuring chris brown,76,6,0
countdown,beyonce,77,2,0
let it rain,david nail featuring sarah buxton,78,6,0
i got you,thompson square,79,10,0
one more drinkin' song,jerrod niemann,80,13,0
the adventures of rain dance maggie,red hot chili peppers,81,14,0
wet the bed,chris brown featuring ludacris,82,7,0
i'm gonna love you through it,martina mcbride,83,3,0
you the boss,rick ross featuring nicki minaj,84,1,1
you,chris young,85,1,1
dedication to my ex (miss that),lloyd featuring andre 3000 & lil wayne,86,4,0
domino,jessie j,87,2,0
got 2 luv u,sean paul featuring alexis jordan,88,6,0
heartbeat,the fray,89,2,0
skyscraper,demi lovato,90,15,0
sail,awolnation,91,10,0
i like it like that,hot chelle rae featuring new boyz,92,3,0
cost of livin',ronnie dunn,93,5,0
promise,romeo santos featuring usher,94,1,1
rain over me,pitbull featuring marc anthony,95,17,0
set fire to the rain,adele,96,10,0
focused,wale featuring kid cudi,97,1,1
quickie,miguel,98,14,0
crawling back to you,daughtry,99,3,0
i got nothin',darius rucker,100,5,0
call me maybe,carly rae jepsen,1,20,0
payphone,maroon 5 featuring wiz khalifa,2,12,0
somebody that i used to know,gotye featuring kimbra,3,27,0
wide awake,katy perry,4,7,0
lights,ellie goulding,5,29,0
where have you been,rihanna,6,12,0
titanium,david guetta featuring sia,7,13,0
we are young,fun. featuring janelle monae,8,29,0
starships,nicki minaj,9,21,0
scream,usher,10,11,0
wild ones,flo rida featuring sia,11,27,0
whistle,flo rida,12,8,0
what makes you beautiful,one direction,13,21,0
mercy,kanye west  big sean  pusha t  2 chainz,14,14,0
glad you came,the wanted,15,26,0
boyfriend,justin bieber,16,15,0
good time,owl city & carly rae jepsen,17,2,0
everybody talks,neon trees,18,17,0
give your heart a break,demi lovato,19,14,0
drunk on you,luke bryan,20,19,0
drive by,train,21,26,0
back in time,pitbull,22,14,0
come over,kenny chesney,23,8,0
i won't give up,jason mraz,24,27,0
the fighter,gym class heroes featuring ryan tedder,25,8,0
let's go,calvin harris featuring ne-yo,26,9,0
want u back,cher lloyd,27,4,0
some nights,fun.,28,20,0
springsteen,eric church,29,19,0
stronger (what doesn't kill you),kelly clarkson,30,29,0
feel so close,calvin harris,31,22,0
brokenhearted,karmin,32,18,0
even if it breaks your heart,eli young band,33,17,0
work hard  play hard,wiz khalifa,34,11,0
no lie,2 chainz featuring drake,35,9,0
cashin' out,ca$h out,36,13,0
5-1-5-0,dierks bentley,37,9,0
pontoon,little big town,38,5,0
one thing,one direction,39,15,0
we run the night,havana brown featuring pitbull,40,15,0
part of me,katy perry,41,21,0
the motto,drake featuring lil wayne,42,34,0
(kissed you) good night,gloriana,43,14,0
heart attack,trey songz,44,14,0
drank in my cup,kirko bangz,45,22,0
burn it down,linkin park,46,12,0
both of us,b.o.b featuring taylor swift,47,10,0
take care,drake featuring rihanna,48,34,0
party rock anthem,lmfao featuring lauren bennett & goonrock,49,68,0
beez in the trap,nicki minaj featuring 2 chainz,50,14,0
lemme see,usher featuring rick ross,51,7,0
wanted,hunter hayes,52,11,0
climax,usher,53,20,0
you don't know her like i do,brantley gilbert,54,24,0
angel eyes,love and theft,55,8,0
beers ago,toby keith,56,12,0
tongue tied,grouplove,57,11,0
blow me (one last kiss),pink,58,1,1
too close,alex clare,59,15,0
take it to the head,dj khaled featuring chris brown  rick ross  nicki minaj & lil wayne,60,14,0
nobody's perfect,j. cole featuring missy elliott,61,8,0
leave you alone,young jeezy featuring ne-yo,62,17,0
good girl,carrie underwood,63,20,0
over,blake shelton,64,4,0
postcard from paris,the band perry,65,9,0
little talks,of monsters and men,66,14,0
for you,keith urban,67,6,0
how we do (party),rita ora,68,7,0
truck yeah,tim mcgraw,69,1,1
chasing the sun,the wanted,70,6,0
time is love,josh turner,71,15,0
the wind,zac brown band,72,2,0
ho hey,the lumineers,73,5,0
hyfr (hell ya f*****g right),drake featuring lil wayne,74,18,0
dark side,kelly clarkson,75,3,0
why ya wanna,jana kramer,76,10,0
cowboys and angels,dustin lynch,77,8,0
i wish you would,dj khaled featuring kanye west & rick ross,78,1,1
fly over states,jason aldean,79,20,0
birthday cake,rihanna featuring chris brown,80,20,0
bag of money,wale featuring rick ross  meek mill & t-pain,81,2,0
as long as you love me,justin bieber featuring big sean,82,3,0
one more night,maroon 5,83,3,0
midnight city,m83.,84,18,0
hard to love,lee brice,85,4,0
snap backs & tattoos,driicky graham,86,4,0
dance again,jennifer lopez featuring pitbull,87,14,0
don't wake me up,chris brown,88,2,0
crew love,drake featuring the weeknd,89,16,0
she's so mean,matchbox twenty,90,2,0
it's time,imagine dragons,91,5,0
my homies still,lil wayne featuring big sean,92,5,0
bangarang,skrillex featuring sirah,93,18,0
amen,meek mill featuring drake,94,3,0
right by my side,nicki minaj featuring chris brown,95,14,0
glass,thompson square,96,5,0
2 reasons,trey songz featuring t.i.,97,1,1
up!,loverance featuring iamsu & skipper or 50 cent,98,19,0
get it started,pitbull featuring shakira,99,1,1
ayy ladies,travis porter featuring tyga,100,19,0
truth hurts,lizzo,1,20,0
senorita,shawn mendes & camila cabello,2,13,0
bad guy,billie eilish,3,25,0
someone you loved,lewis capaldi,4,19,0
panini,lil nas x,5,13,0
ran$om,lil tecca,6,16,0
no guidance,chris brown featuring drake,7,15,0
goodbyes,post malone featuring young thug,8,11,0
circles,post malone,9,3,0
old town road,lil nas x featuring billy ray cyrus,10,29,0
i don't care,ed sheeran & justin bieber,11,19,0
talk,khalid,12,32,0
don't call me angel (charlie's angels),ariana grande  miley cyrus & lana del rey,13,1,1
sunflower (spider-man: into the spider-verse),post malone & swae lee,14,48,0
sucker,jonas brothers,15,29,0
beautiful people,ed sheeran featuring khalid,16,12,0
take what you want,post malone featuring ozzy osbourne & travis scott,17,2,0
money in the grave,drake featuring rick ross,18,14,0
boyfriend,ariana grande & social house,19,7,0
suge,dababy,20,25,0
you need to calm down,taylor swift,21,14,0
hot girl summer,megan thee stallion  nicki minaj & ty dolla $ign,22,6,0
if i can't have you,shawn mendes,23,20,0
wow.,post malone,24,39,0
the git up,blanco brown,25,15,0
enemies,post malone featuring dababy,26,2,0
baby,lil baby & dababy,27,9,0
my type,saweetie,28,12,0
how do you sleep?,sam smith,29,9,0
dancing with a stranger,sam smith & normani,30,36,0
hollywood's bleeding,post malone,31,2,0
without me,halsey,32,50,0
saint-tropez,post malone,33,2,0
trampoline,shaed,34,16,0
on chill,wale featuring jeremih,35,6,0
the london,young thug  j. cole & travis scott,36,17,0
pop out,polo g featuring lil tjay,37,26,0
only human,jonas brothers,38,14,0
hot,young thug featuring gunna,39,5,0
camelot,nle choppa,40,1,1
knockin' boots,luke bryan,41,21,0
die for me,post malone featuring future & halsey,42,2,0
cash shit,megan thee stallion featuring dababy,43,13,0
beer never broke my heart,luke combs,44,20,0
graveyard,halsey,45,1,1
speechless,dan + shay,46,39,0
i don't know about you,chris lane,47,11,0
on the road,post malone featuring meek mill & lil baby,48,2,0
lover,taylor swift,49,5,0
good as hell,lizzo,50,4,0
living,dierks bentley,51,8,0
one thing right,marshmello & kane brown,52,13,0
time,nf,53,9,0
liar,camila cabello,54,2,0
ballin',mustard featuring roddy ricch,55,9,0
china,anuel aa  daddy yankee  karol g  ozuna & j balvin,56,9,0
prayed for you,matt stell,57,7,0
motivation,normani,58,5,0
223's,ynw melly & 9lokknine,59,2,0
a thousand bad times,post malone,60,2,0
heat,chris brown featuring gunna,61,3,0
even though i'm leaving,luke combs,62,3,0
lalala,y2k & bbno$,63,12,0
otro trago,sech  darell  nicky jam  ozuna & anuel aa,64,15,0
southbound,carrie underwood,65,10,0
the ones that didn't make it back home,justin moore,66,14,0
callaita,bad bunny & tainy,67,15,0
love you too late,cole swindell,68,7,0
bad bad bad,young thug featuring lil baby,69,5,0
staring at the sun,post malone featuring sza,70,2,0
i'm gonna be,post malone,71,2,0
one man band,old dominion,72,4,0
no me conoce,jhay cortez  j balvin & bad bunny,73,11,0
good vibes,chris janson,74,3,0
behind barz,drake,75,1,1
mood swings,a boogie wit da hoodie,76,1,1
all to myself,dan + shay,77,20,0
allergic,post malone,78,2,0
queen of mean,sarah jeffery,79,7,0
f.n,lil tjay,80,6,0
baby sitter,dababy featuring offset,81,6,0
right back,khalid featuring a boogie wit da hoodie,82,8,0
self control,youngboy never broke again,83,2,0
every little thing,russell dickerson,84,3,0
did it again,lil tecca,85,5,0
hate me,ellie goulding & juice wrld,86,9,0
what happens in a small town,brantley gilbert + lindsay ell,87,6,0
tip of my tongue,kenny chesney,88,10,0
slide away,miley cyrus,89,5,0
press,cardi b,90,16,0
hot girl bummer,blackbear,91,1,1
rearview town,jason aldean,92,17,0
it's you,ali gatie,93,14,0
playing games,summer walker,94,3,0
shameless,camila cabello,95,2,0
what if i never get over you,lady antebellum,96,5,0
1  2 many,luke combs & brooks & dunn,97,1,1
wish wish,dj khaled featuring cardi b & 21 savage,98,10,0
we were,keith urban,99,5,0
remember you young,thomas rhett,100,1,1
bad guy,billie eilish,1,20,0
senorita,shawn mendes & camila cabello,2,8,0
old town road,lil nas x featuring billy ray cyrus,3,24,0
truth hurts,lizzo,4,15,0
talk,khalid,5,27,0
no guidance,chris brown featuring drake,6,10,0
i don't care,ed sheeran & justin bieber,7,14,0
ran$om,lil tecca,8,11,0
goodbyes,post malone featuring young thug,9,6,0
if i can't have you,shawn mendes,10,15,0
hot girl summer,megan thee stallion  nicki minaj & ty dolla $ign,11,1,1
sucker,jonas brothers,12,24,0
money in the grave,drake featuring rick ross,13,9,0
someone you loved,lewis capaldi,14,14,0
sunflower (spider-man: into the spider-verse),post malone & swae lee,15,43,0
suge,dababy,16,20,0
the git up,blanco brown,17,10,0
you need to calm down,taylor swift,18,9,0
boyfriend,ariana grande & social house,19,2,0
beautiful people,ed sheeran featuring khalid,20,7,0
hey look ma  i made it,panic! at the disco,21,18,0
dancing with a stranger,sam smith & normani,22,31,0
beer never broke my heart,luke combs,23,15,0
pop out,polo g featuring lil tjay,24,21,0
without me,halsey,25,45,0
wow.,post malone,26,34,0
the london,young thug  j. cole & travis scott,27,12,0
speechless,dan + shay,28,34,0
7 rings,ariana grande,29,30,0
happier,marshmello & bastille,30,52,0
all to myself,dan + shay,31,15,0
knockin' boots,luke bryan,32,16,0
my type,saweetie,33,7,0
baby,lil baby & dababy,34,4,0
god's country,blake shelton,35,20,0
panini,lil nas x,36,8,0
how do you sleep?,sam smith,37,4,0
whiskey glasses,morgan wallen,38,24,0
cash shit,megan thee stallion featuring dababy,39,8,0
shotta flow,nle choppa,40,17,0
rearview town,jason aldean,41,12,0
sweet but psycho,ava max,42,35,0
otro trago,sech  darell  nicky jam  ozuna & anuel aa,43,10,0
china,anuel aa  daddy yankee  karol g  ozuna & j balvin,44,4,0
better,khalid,45,48,0
one thing right,marshmello & kane brown,46,8,0
trampoline,shaed,47,11,0
going bad,meek mill featuring drake,48,37,0
queen of mean,sarah jeffery,49,2,0
never really over,katy perry,50,11,0
clout,offset featuring cardi b,51,19,0
the ones that didn't make it back home,justin moore,52,9,0
only human,jonas brothers,53,9,0
callaita,bad bunny & tainy,54,10,0
raised on country,chris young,55,11,0
easier,5 seconds of summer,56,12,0
go loko,yg  tyga & jon z,57,15,0
talk you out of it,florida georgia line,58,26,0
gold roses,rick ross featuring drake,59,3,0
call you mine,the chainsmokers & bebe rexha,60,11,0
press,cardi b,61,11,0
i don't know about you,chris lane,62,6,0
me!,taylor swift featuring brendon urie,63,17,0
mac 10,trippie redd featuring lil baby & lil duke,64,1,1
time,nf,65,4,0
soltera,lunay  daddy yankee & bad bunny,66,14,0
living,dierks bentley,67,3,0
southbound,carrie underwood,68,5,0
just us,dj khaled featuring sza,69,13,0
lalala,y2k & bbno$,70,7,0
no me conoce,jhay cortez  j balvin & bad bunny,71,6,0
it's you,ali gatie,72,9,0
hate me,ellie goulding & juice wrld,73,4,0
some of it,eric church,74,12,0
love you too late,cole swindell,75,2,0
earfquake,tyler  the creator,76,13,0
tip of my tongue,kenny chesney,77,5,0
daddy,blueface & rich the kid,78,3,0
ballin',mustard featuring roddy ricch,79,4,0
we were,keith urban,80,2,0
small talk,katy perry,81,1,1
prayed for you,matt stell,82,2,0
right back,khalid featuring a boogie wit da hoodie,83,3,0
night falls,dove cameron  sofia carson  booboo stewart  cameron boyce  thomas doherty  china anne mcclain & dylan playfair,84,1,1
what happens in a small town,brantley gilbert + lindsay ell,85,2,0
on chill,wale featuring jeremih,86,1,1
snake skin,trippie redd,87,1,1
24/7,meek mill featuring ella mai,88,19,0
uno,ambjaay,89,2,0
buy my own drinks,runaway june,90,1,1
love ain't,eli young band,91,18,0
f.n,lil tjay,92,1,1
baby sitter,dababy featuring offset,93,1,1
sanguine paradise,lil uzi vert,94,16,0
rodeo,lil nas x & cardi b,95,8,0
what if i never get over you,lady antebellum,96,3,0
tap,nav featuring meek mill,97,10,0
la la land,bryce vine featuring yg,98,11,0
que pretendes,j balvin & bad bunny,99,5,0
single again,big sean,100,3,0
Title,ArtistName,Rank,Weeks,isNew
just give me a reason,p!nk featuring nate ruess,1,11,0
can't hold us,macklemore & ryan lewis featuring ray dalton,2,12,0
stay,rihanna featuring mikky ekko,3,12,0
thrift shop,macklemore & ryan lewis featuring wanz,4,30,0
mirrors,justin timberlake,5,11,0
when i was your man,bruno mars,6,19,0
suit & tie,justin timberlake featuring jay z,7,16,0
feel this moment,pitbull featuring christina aguilera,8,14,0
i love it,icona pop featuring charli xcx,9,13,0
radioactive,imagine dragons,10,35,0
started from the bottom,drake,11,12,0
heart attack,demi lovato,12,9,0
cruise,florida georgia line featuring nelly,13,30,0
get lucky,daft punk featuring pharrell williams,14,2,0
my songs know what you did in the dark (light em up),fall out boy,15,12,0
love me,lil wayne featuring drake & future,16,15,0
#thatpower,will.i.am featuring justin bieber,17,6,0
wagon wheel,darius rucker,18,12,0
the way,ariana grande featuring mac miller,19,5,0
22,taylor swift,20,9,0
power trip,j. cole featuring miguel,21,11,0
harlem shake,baauer,22,11,0
come & get it,selena gomez,23,3,0
daylight,maroon 5,24,21,0
troublemaker,olly murs featuring flo rida,25,15,0
gentleman,psy,26,3,0
boys 'round here,blake shelton featuring pistol annies & friends,27,5,0
bad,wale featuring tiara thomas or rihanna,28,11,0
ho hey,the lumineers,29,47,0
carry on,fun.,30,17,0
mama's broken heart,miranda lambert,31,14,0
locked out of heaven,bruno mars,32,30,0
get your shine on,florida georgia line,33,14,0
i knew you were trouble.,taylor swift,34,28,0
body party,ciara,35,1,1
next to me,emeli sande,36,10,0
scream & shout,will.i.am & britney spears,37,22,0
alive,krewella,38,11,0
highway don't care,tim mcgraw with taylor swift,39,9,0
sweet nothing,calvin harris featuring florence welch,40,25,0
sail,awolnation,41,34,0
pour it up,rihanna,42,17,0
downtown,lady antebellum,43,12,0
bugatti,ace hood featuring future & rick ross,44,11,0
f**kin problems,a$ap rocky featuring drake  2 chainz & kendrick lamar,45,26,0
don't you worry child,swedish house mafia featuring john martin,46,32,0
i will wait,mumford & sons,47,38,0
fine china,chris brown,48,4,0
it's time,imagine dragons,49,47,0
if i didn't have you,thompson square,50,17,0
pirate flag,kenny chesney,51,12,0
rich as f**k,lil wayne featuring 2 chainz,52,6,0
sure be cool if you did,blake shelton,53,16,0
1994,jason aldean,54,7,0
no new friends (sftb remix),dj khaled featuring drake  rick ross & lil wayne,55,1,1
crash my party,luke bryan,56,3,0
bitch  don't kill my vibe,kendrick lamar,57,10,0
give it all we got tonight,george strait,58,17,0
done.,the band perry,59,7,0
cups (pitch perfect's when i'm gone),anna kendrick,60,18,0
brave,sara bareilles,61,1,1
gone  gone  gone,phillip phillips,62,8,0
i want crazy,hunter hayes,63,3,0
